video_id,exercise_label,label_index,split,num_windows,cache_path
145,pull_up,1,validation,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0145.npz
146,pull_up,1,train,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0146.npz
147,pull_up,1,test,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0147.npz
148,pull_up,1,train,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0148.npz
149,pull_up,1,test,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0149.npz
150,pull_up,1,train,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0150.npz
151,pull_up,1,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0151.npz
152,pull_up,1,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0152.npz
153,pull_up,1,train,27,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0153.npz
154,pull_up,1,train,13,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0154.npz
155,pull_up,1,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0155.npz
156,pull_up,1,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0156.npz
157,pull_up,1,train,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0157.npz
158,pull_up,1,test,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0158.npz
159,pull_up,1,validation,19,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0159.npz
160,pull_up,1,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0160.npz
161,pull_up,1,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0161.npz
162,pull_up,1,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0162.npz
163,pull_up,1,train,5,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0163.npz
164,pull_up,1,validation,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0164.npz
165,pull_up,1,train,7,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0165.npz
166,pull_up,1,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0166.npz
167,pull_up,1,train,5,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0167.npz
168,pull_up,1,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0168.npz
169,pull_up,1,test,25,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0169.npz
170,pull_up,1,train,4,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0170.npz
171,pull_up,1,train,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0171.npz
172,pull_up,1,train,2,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0172.npz
173,pull_up,1,train,14,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0173.npz
174,pull_up,1,test,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0174.npz
175,pull_up,1,validation,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0175.npz
176,pull_up,1,validation,25,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0176.npz
177,pull_up,1,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0177.npz
178,pull_up,1,test,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0178.npz
179,pull_up,1,validation,19,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0179.npz
180,pull_up,1,train,6,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0180.npz
181,pull_up,1,validation,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0181.npz
182,pull_up,1,validation,14,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0182.npz
183,pull_up,1,train,25,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0183.npz
184,pull_up,1,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0184.npz
185,pull_up,1,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0185.npz
186,pull_up,1,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0186.npz
187,pull_up,1,train,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0187.npz
188,pull_up,1,validation,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0188.npz
189,pull_up,1,validation,6,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0189.npz
190,pull_up,1,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0190.npz
191,pull_up,1,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0191.npz
192,pull_up,1,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0192.npz
193,pull_up,1,validation,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0193.npz
194,pull_up,1,test,13,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0194.npz
195,pull_up,1,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0195.npz
196,pull_up,1,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0196.npz
197,pull_up,1,train,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0197.npz
198,pull_up,1,train,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0198.npz
199,pull_up,1,test,16,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0199.npz
200,pull_up,1,train,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0200.npz
201,pull_up,1,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0201.npz
202,pull_up,1,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0202.npz
203,pull_up,1,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0203.npz
204,pull_up,1,train,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0204.npz
205,pull_up,1,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0205.npz
206,pull_up,1,train,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0206.npz
207,pull_up,1,train,14,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0207.npz
208,push_up,2,validation,5,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0208.npz
209,push_up,2,train,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0209.npz
210,push_up,2,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0210.npz
211,push_up,2,train,25,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0211.npz
212,push_up,2,train,6,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0212.npz
213,push_up,2,validation,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0213.npz
214,push_up,2,train,21,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0214.npz
215,push_up,2,validation,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0215.npz
216,push_up,2,train,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0216.npz
217,push_up,2,train,23,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0217.npz
218,push_up,2,test,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0218.npz
219,push_up,2,validation,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0219.npz
220,push_up,2,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0220.npz
221,push_up,2,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0221.npz
222,push_up,2,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0222.npz
223,push_up,2,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0223.npz
224,push_up,2,train,2,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0224.npz
225,push_up,2,validation,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0225.npz
226,push_up,2,validation,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0226.npz
227,push_up,2,validation,2,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0227.npz
228,push_up,2,train,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0228.npz
229,push_up,2,train,4,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0229.npz
230,push_up,2,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0230.npz
231,push_up,2,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0231.npz
232,push_up,2,train,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0232.npz
233,push_up,2,test,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0233.npz
234,push_up,2,test,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0234.npz
235,push_up,2,train,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0235.npz
236,push_up,2,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0236.npz
237,push_up,2,train,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0237.npz
238,push_up,2,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0238.npz
239,push_up,2,test,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0239.npz
240,push_up,2,test,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0240.npz
241,push_up,2,test,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0241.npz
242,push_up,2,train,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0242.npz
243,push_up,2,test,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0243.npz
244,push_up,2,train,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0244.npz
245,push_up,2,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0245.npz
246,push_up,2,train,4,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0246.npz
247,push_up,2,train,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0247.npz
248,push_up,2,train,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0248.npz
249,push_up,2,train,25,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0249.npz
250,push_up,2,validation,6,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0250.npz
251,push_up,2,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0251.npz
252,push_up,2,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0252.npz
253,push_up,2,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0253.npz
254,push_up,2,test,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0254.npz
255,push_up,2,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0255.npz
256,push_up,2,train,18,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0256.npz
257,push_up,2,train,5,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0257.npz
258,push_up,2,validation,25,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0258.npz
259,push_up,2,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0259.npz
260,push_up,2,train,22,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0260.npz
261,push_up,2,test,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0261.npz
262,push_up,2,test,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0262.npz
263,push_up,2,train,2,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0263.npz
264,push_up,2,validation,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0264.npz
265,push_up,2,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0265.npz
266,push_up,2,train,7,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0266.npz
267,push_up,2,train,9,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0267.npz
268,push_up,2,validation,29,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0268.npz
269,push_up,2,validation,8,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0269.npz
270,push_up,2,train,15,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0270.npz
271,push_up,2,test,10,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0271.npz
272,push_up,2,train,4,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0272.npz
273,push_up,2,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0273.npz
274,push_up,2,train,17,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0274.npz
275,push_up,2,train,27,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0275.npz
276,push_up,2,train,11,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0276.npz
277,push_up,2,train,25,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0277.npz
278,push_up,2,test,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0278.npz
279,push_up,2,train,20,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0279.npz
280,push_up,2,train,21,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0280.npz
281,push_up,2,validation,5,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0281.npz
282,push_up,2,train,6,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0282.npz
283,push_up,2,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0283.npz
284,push_up,2,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0284.npz
285,push_up,2,train,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0285.npz
286,push_up,2,train,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0286.npz
287,push_up,2,train,26,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0287.npz
288,push_up,2,train,28,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0288.npz
289,push_up,2,test,1,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0289.npz
290,push_up,2,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0290.npz
291,push_up,2,train,24,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0291.npz
292,push_up,2,train,7,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0292.npz
293,push_up,2,test,12,C:\Users\JoudA\OneDrive\سطح المكتب\COOP - JOUD ALSHEHRI\code\ai_engine\datasets\window_cache\physical_exercise_recognition_v4\video_0293.npz
